We	we	We
Muslim	muslim	Muslim
World	world	World
League	leagu	League
.	.	.

The	the	The
notes	note	note
call	call	call
for	for	for
the	the	the
opening	open	opening
of	of	of
league	leagu	league
offices	offic	office
.	.	.

.	.	.

.	.	.

for	for	for
the	the	the
Pakistanis	pakistani	Pakistanis
,	,	,
so	so	so
that	that	that
attacks	attack	attack
can	can	can
be	be	be
made	made	made
from	from	from
them	them	them
.	.	.

A	a	A
note	note	note
on	on	on
letterhead	letterhead	letterhead
of	of	of
the	the	the
Saudi	saudi	Saudi
Red	red	Red
Crescent	crescent	Crescent
Saudi	saudi	Saudi
Arabia	arabia	Arabia
s	s	s
Red	red	Red
Cross	cross	Cross
in	in	in
Peshawar	peshawar	Peshawar
asks	ask	asks
that	that	that
weapons	weapon	weapon
be	be	be
inventoried	inventori	inventoried
.	.	.

It	it	It
is	is	is
accompanied	accompani	accompanied
by	by	by
a	a	a
plea	plea	plea
from	from	from
bin	bin	bin
Laden	laden	Laden
to	to	to
Julaidan	julaidan	Julaidan
,	,	,
citing	cite	citing
an	an	an
extreme	extrem	extreme
need	need	need
for	for	for
weapons	weapon	weapon
.	.	.

Shortly	short	Shortly
after	after	after
the	the	the
9	9	9
11	11	11
attacks	attack	attack
,	,	,
the	the	the
government	govern	government
froze	froze	froze
the	the	the
assets	asset	asset
of	of	of
the	the	the
Rabita	rabita	Rabita
Trust	trust	Trust
for	for	for
funding	fund	funding
terrorism	terror	terrorism
.	.	.

As	as	As
the	the	the
New	new	New
York	york	York
Times	time	Times
reported	report	reported
in	in	in
October	octob	October
,	,	,
2001	2001	2001
The	the	The
Bush	bush	Bush
administration	administr	administration
vowed	vow	vowed
today	today	today
to	to	to
seize	seiz	seize
the	the	the
assets	asset	asset
of	of	of
more	more	more
individuals	individu	individual
it	it	it
says	say	say
support	support	support
terrorism	terror	terrorism
,	,	,
including	includ	including
a	a	a
prominent	promin	prominent
businessman	businessman	businessman
from	from	from
Saudi	saudi	Saudi
Arabia	arabia	Arabia
,	,	,
a	a	a
United	unit	United
States	state	States
ally	alli	ally
whose	whose	whose
reluctance	reluct	reluctance
to	to	to
move	move	move
against	against	against
people	peopl	people
and	and	and
groups	group	group
with	with	with
ties	tie	tie
to	to	to
Osama	osama	Osama
bin	bin	bin
Laden	laden	Laden
has	has	ha
become	becom	become
a	a	a
politically	polit	politically
sensitive	sensit	sensitive
Also	also	Also
on	on	on
the	the	the
list	list	list
is	is	is
Rabita	rabita	Rabita
Trust	trust	Trust
,	,	,
a	a	a
Pakistani	pakistani	Pakistani
charity	chariti	charity
that	that	that
at	at	at
least	least	least
until	until	until
recently	recent	recently
had	had	had
Pakistan	pakistan	Pakistan
s	s	s
president	presid	president
,	,	,
Gen	gen	Gen
.	.	.

Pervez	pervez	Pervez
Musharraf	musharraf	Musharraf
,	,	,
on	on	on
its	it	it
board	board	board
.	.	.

Administration	administr	Administration
officials	offici	official
said	said	said
they	they	they
warned	warn	warned
President	presid	President
Musharraf	musharraf	Musharraf
of	of	of
the	the	the
impending	impend	impending
order	order	order
against	against	against
the	the	the
Rabita	rabita	Rabita
Trust	trust	Trust
and	and	and
encouraged	encourag	encouraged
him	him	him
to	to	to
disassociate	disassoci	disassociate
himself	himself	himself
from	from	from
what	what	what
they	they	they
described	describ	described
as	as	a
its	it	it
founder	founder	founder
s	s	s
links	link	link
to	to	to
Al	al	Al
Qaeda	qaeda	Qaeda
,	,	,
Mr	mr	Mr
.	.	.
bin	bin	bin
Laden	laden	Laden
s	s	s
terrorist	terrorist	terrorist
network	network	network
.	.	.
In	in	In
March	march	March
,	,	,
2002	2002	2002
federal	feder	federal
law	law	law
-enforcement	-enforc	-enforcement
officials	offici	official
conducted	conduct	conducted
raids	raid	raid
on	on	on
15	15	15
organizations	organ	organization
that	that	that
the	the	the
Treasury	treasuri	Treasury
Department	depart	Department
suspected	suspect	suspected
of	of	of
laundering	launder	laundering
money	money	money
.	.	.

The	the	The
New	new	New
York	york	York
Times	time	Times
reported	report	reported
One	one	One
other	other	other
place	place	place
searched	search	searched
today	today	today
was	was	wa
the	the	the
office	offic	office
of	of	of
the	the	the
International	intern	International
Islamic	islam	Islamic
Relief	relief	Relief
Organization	organ	Organization
at	at	at
360	360	360
South	south	South
Washington	washington	Washington
Street	street	Street
in	in	in
Falls	fall	Falls
Church	church	Church
,	,	,
Va	va	Va
.	.	.
,	,	,
another	anoth	another
Washington	washington	Washington
suburb	suburb	suburb
.	.	.
That	that	That
charity	chariti	charity
has	has	ha
a	a	a
parent	parent	parent
,	,	,
the	the	the
Muslim	muslim	Muslim
World	world	World
League	leagu	League
,	,	,
that	that	that
officials	offici	official
said	said	said
was	was	wa
also	also	also
searched	search	searched
.	.	.

Corporate	corpor	Corporate
records	record	record
show	show	show
that	that	that
the	the	the
Muslim	muslim	Muslim
World	world	World
League	leagu	League
,	,	,
which	which	which
is	is	is
financed	financ	financed
in	in	in
part	part	part
by	by	by
the	the	the
Saudi	saudi	Saudi
government	govern	government
,	,	,
is	is	is
based	base	based
at	at	at
the	the	the
same	same	same
address	address	address
as	as	a
the	the	the
relief	relief	relief
organization	organ	organization
,	,	,
in	in	in
Falls	fall	Falls
Church	church	Church
,	,	,
but	but	but
that	that	that
it	it	it
has	has	ha
used	use	used
the	the	the
Herndon	herndon	Herndon
building	build	building
as	as	a
a	a	a
mailing	mail	mailing
address	address	address
.	.	.
Last	last	Last
October	octob	October
,	,	,
the	the	the
Treasury	treasuri	Treasury
Department	depart	Department
listed	list	listed
another	anoth	another
Islamic	islam	Islamic
charity	chariti	charity
financed	financ	financed
by	by	by
the	the	the
Muslim	muslim	Muslim
World	world	World
League	leagu	League
,	,	,
the	the	the
Rabita	rabita	Rabita
Trust	trust	Trust
,	,	,
as	as	a
having	have	having
connections	connect	connection
to	to	to
Al	al	Al
Qaeda	qaeda	Qaeda
.	.	.
The	the	The
connection	connect	connection
of	of	of
Abdullah	abdullah	Abdullah
Omar	omar	Omar
Nasseef	nasseef	Nasseef
to	to	to
terror	terror	terror
funding	fund	funding
in	in	in
general	general	general
and	and	and
Al	al	Al
Qaeda	qaeda	Qaeda
specifically	specif	specifically
is	is	is
clear	clear	clear
and	and	and
convincing	convinc	convincing
;	;	;
just	just	just
as	as	a
clear	clear	clear
and	and	and
persuading	persuad	persuading
as	as	a
his	his	his
connection	connect	connection
to	to	to
the	the	the
Abedin	abedin	Abedin
family	famili	family
is	is	is
.	.	.
The	the	The
Muslim	muslim	Muslim
World	world	World
League	leagu	League
was	was	wa
the	the	the
mother	mother	mother
organization	organ	organization
of	of	of
two	two	two
groups	group	group
the	the	the
government	govern	government
believed	believ	believed
were	were	were
involved	involv	involved
in	in	in
funneling	funnel	funneling
money	money	money
to	to	to
terrorists	terrorist	terrorist
the	the	the
Rabita	rabita	Rabita
Trust	trust	Trust
and	and	and
the	the	the
International	intern	International
Islamic	islam	Islamic
Relief	relief	Relief
Organization	organ	Organization
IIRO	iiro	IIRO
.	.	.

Both	both	Both
groups	group	group
are	are	are
listed	list	listed
on	on	on
the	the	the
Treasury	treasuri	Treasury
department	depart	department
s	s	s
website	websit	website
.	.	.

Both	both	Both
Naseef	naseef	Naseef
s	s	s
co	co	co
-founder	-founder	-founder
Wa	wa	Wa
el	el	el
Hamza	hamza	Hamza
Julaidan	julaidan	Julaidan
himself	himself	himself
and	and	and
the	the	the
Rabita	rabita	Rabita
Trust	trust	Trust
as	as	a
an	an	an
organization	organ	organization
were	were	were
placed	place	placed
by	by	by
lists	list	list
of	of	of
terror	terror	terror
funders	funder	funders
by	by	by
both	both	both
the	the	the
United	unit	United
States	state	States
and	and	and
the	the	the
United	unit	United
Nations	nation	Nations
.	.	.
The	the	The
Treasury	treasuri	Treasury
Department	depart	Department
met	met	met
cited	cite	cited
the	the	the
Rabita	rabita	Rabita
Trust	trust	Trust
for	for	for
providing	provid	providing
logistical	logist	logistical
and	and	and
financial	financi	financial
support	support	support
to	to	to
al	al	al
Qaida	qaida	Qaida
.	.	.

The	the	The
Treasury	treasuri	Treasury
Department	depart	Department
s	s	s
discussion	discuss	discussion
of	of	of
the	the	the
IIRO	iiro	IIRO
goes	goe	go
into	into	into
detail	detail	detail
about	about	about
the	the	the
money	money	money
and	and	and
logistics	logist	logistics
support	support	support
they	they	they
provided	provid	provided
terror	terror	terror
groups	group	group
and	and	and
includes	includ	includes
information	inform	information
that	that	that
shows	show	show
that	that	that
these	these	these
provide	provid	provide
both	both	both
legitimate	legitim	legitimate
charity	chariti	charity
services	servic	service
but	but	but
also	also	also
act	act	act
as	as	a
a	a	a
money	money	money
laundering	launder	laundering
operation	oper	operation
to	to	to
get	get	get
funds	fund	fund
to	to	to
terror	terror	terror
groups	group	group
International	intern	International
Islamic	islam	Islamic
Relief	relief	Relief
Organization	organ	Organization
IIRO	iiro	IIRO
The	the	The
IIRO	iiro	IIRO
was	was	wa
established	establish	established
in	in	in
1978	1978	1978
and	and	and
,	,	,
according	accord	according
to	to	to
its	it	it
website	websit	website
,	,	,
the	the	the
organization	organ	organization
has	has	ha
branch	branch	branch
offices	offic	office
in	in	in
over	over	over
20	20	20
countries	countri	country
in	in	in
Africa	africa	Africa
,	,	,
Europe	europ	Europe
,	,	,
Asia	asia	Asia
,	,	,
and	and	and
the	the	the
Middle	middl	Middle
East	east	East
.	.	.
Abd	abd	Abd
Al	al	Al
Hamid	hamid	Hamid
Sulaiman	sulaiman	Sulaiman
Al	al	Al
-Mujil	-mujil	-Mujil
Al	al	Al
-Mujil	-mujil	-Mujil
is	is	is
the	the	the
Executive	execut	Executive
Director	director	Director
of	of	of
the	the	the
IIRO	iiro	IIRO
Eastern	eastern	Eastern
Province	provinc	Province
IIRO	iiro	IIRO
-EP	-ep	-EP
branch	branch	branch
office	offic	office
in	in	in
the	the	the
Kingdom	kingdom	Kingdom
of	of	of
Saudi	saudi	Saudi
Arabia	arabia	Arabia
.	.	.

Al	al	Al
-Mujil	-mujil	-Mujil
has	has	ha
been	been	been
called	call	called
the	the	the
million	million	million
dollar	dollar	dollar
man	man	man
for	for	for
supporting	support	supporting
Islamic	islam	Islamic
militant	milit	militant
groups	group	group
.	.	.

Al	al	Al
-Mujil	-mujil	-Mujil
provided	provid	provided
donor	donor	donor
funds	fund	fund
directly	direct	directly
to	to	to
al	al	al
Qaida	qaida	Qaida
and	and	and
is	is	is
identified	identifi	identified
as	as	a
a	a	a
major	major	major
fundraiser	fundrais	fundraiser
for	for	for
the	the	the
Abu	abu	Abu
Sayyaf	sayyaf	Sayyaf
Group	group	Group
ASG	asg	ASG
and	and	and
Jemaah	jemaah	Jemaah
Islamiyah	islamiyah	Islamiyah
JI	ji	JI
.	.	.
Read	read	Read
more	more	more
Breitbart	breitbart	Breitbart
News	news	News

